id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf
165,the delivery ended up in the neighbor's trash ok,the delivery ended up in the neighbor's trash ok,0,negative,Sarcasm,negative,Automotive,9,9,medium,0,1,0,en,negative,positive,0.296,0.216,0.784,0.0
166,the tracking went to a warzone tbh,the tracking went to a warzone,0,negative,Frustration,negative,Electronics,7,6,short,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
167,the carrier looked like it visited the neighbors trash wow,the carrier looked like it visited the neighbors trash,0,negative,Frustration,negative,Automotive,10,9,medium,2,1,0,en,negative,positive,0.3612,0.238,0.762,0.0
168,The delivery got tossed into a puddle yeah,the delivery got tossed into a puddle,0,negative,Sarcasm,negative,Electronics,8,7,short,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
169,okay  the delivery went to another state tbh,okay the delivery went to another state,0,negative,Sarcasm,negative,Clothing,8,7,short,0,1,0,en,negative,positive,0.2263,0.241,0.759,0.0
171,listen the tracking looked like it visited a puddle lol,listen the tracking looked like it visited a puddle,0,negative,Frustration,negative,Sports & Outdoors,10,9,medium,1,1,0,en,negative,positive,0.3612,0.263,0.737,0.0
172,If im being real The box got tossed into another state Make of that what you will wow,if im being real the box got tossed into another state make of that what you will,0,negative,Frustration,negative,Clothing,18,17,long,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
173,Listen The delivery was left near a warzone Whatever ??,listen the delivery was left near a warzone,0,negative,Frustration,negative,Electronics,10,8,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
176,The box ended up in another state Oh well ??,the box ended up in another state oh well,0,negative,Sarcasm,negative,Electronics,10,9,medium,1,1,0,en,negative,positive,0.2732,0.208,0.792,0.0
177,Well My shipment was left near a swamp Take it or leave it,well my shipment was left near a swamp take it or leave it,0,negative,Sarcasm,negative,Automotive,13,13,medium,6,1,0,en,negative,positive,0.2263,0.158,0.752,0.09
178,so my shipment spent a week in the neighbor's trash tbh,so my shipment spent a week in the neighbor's trash,0,negative,Sarcasm,negative,Automotive,11,10,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
179,So The delivery was left near a puddle Cheers ok,so the delivery was left near a puddle ok,0,negative,Frustration,negative,Clothing,10,9,medium,2,1,0,en,negative,positive,0.296,0.239,0.761,0.0
180,if im being real the tracking spent a week in a puddle smh,if im being real the tracking spent a week in a puddle,0,negative,Disappointment,negative,Automotive,13,12,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
181,the carrier spent a week in the next town over just putting it out there lol,the carrier spent a week in the next town over just putting it out there,0,negative,Sarcasm,negative,Electronics,16,15,long,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
182,The carrier ended up in the next town over ??,the carrier ended up in the next town over,0,negative,Disappointment,negative,Home & Kitchen,10,9,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
183,Wow The tracking looked like it visited another state,the tracking looked like it visited another state,0,negative,Frustration,negative,Clothing,9,8,medium,3,1,0,en,negative,positive,0.3612,0.263,0.737,0.0
184,Ok so The guy ended up in an accordion Take it or leave it,ok so the guy ended up in an accordion take it or leave it,0,negative,Disappointment,negative,Home & Kitchen,14,14,medium,0,1,0,en,negative,positive,0.25,0.143,0.779,0.078
185,The guy got tossed into another state ??,the guy got tossed into another state,0,negative,Disappointment,negative,Clothing,8,7,short,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
188,If im being real The guy went to an accordion Oh well ??,if im being real the guy went to an accordion oh well,0,negative,Sarcasm,negative,Automotive,13,12,medium,3,1,0,en,negative,positive,0.2732,0.16,0.84,0.0
189,The guy looked like it visited another state Whatever wow,the guy looked like it visited another state,0,negative,Frustration,negative,Automotive,10,8,medium,2,1,0,en,negative,positive,0.3612,0.263,0.737,0.0
192,Honestly The carrier spent a week in another state Fascinating ??,honestly the carrier spent a week in another state,0,negative,Frustration,negative,Electronics,11,9,medium,1,1,0,en,negative,positive,0.4588,0.3,0.7,0.0
194,The delivery was left near a puddle smh,the delivery was left near a puddle,0,negative,Sarcasm,negative,Electronics,8,7,short,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
195,Honestly  The tracking went to a puddle Make of that what you will ok,honestly the tracking went to a puddle make of that what you will ok,0,negative,Frustration,negative,Automotive,14,14,medium,0,1,0,en,negative,positive,0.6369,0.321,0.679,0.0
196,The guy went to a puddle Just putting it out there ok,the guy went to a puddle just putting it out there ok,0,negative,Frustration,negative,Electronics,12,12,medium,7,1,0,en,negative,positive,0.296,0.18,0.82,0.0
197,if im being real the tracking looked like it visited the next town over lol,if im being real the tracking looked like it visited the next town over,0,negative,Disappointment,negative,Home & Kitchen,15,14,medium,2,1,0,en,negative,positive,0.3612,0.161,0.839,0.0
198,Honestly The carrier went to another state Oh well lol,honestly the carrier went to another state oh well,0,negative,Frustration,negative,Clothing,10,9,medium,0,1,0,en,negative,positive,0.6249,0.421,0.579,0.0
199,The box spent a week in an accordion Whatever wow,the box spent a week in an accordion,0,negative,Disappointment,negative,Home & Kitchen,10,8,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
200,look the carrier got tossed into the next town over anyway,look the carrier got tossed into the next town over,0,negative,Frustration,negative,Home & Kitchen,11,10,medium,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
202,ok  so the carrier was left near an accordion hmm,ok so the carrier was left near an accordion,0,negative,Frustration,negative,Sports & Outdoors,10,9,medium,0,1,0,en,negative,positive,0.296,0.216,0.784,0.0
203,If im being real My shipment was left near another state yeah,if im being real my shipment was left near another state,0,negative,Disappointment,negative,Automotive,12,11,medium,3,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
204,Okay The tracking went to another state Just putting it out there ??,okay the tracking went to another state just putting it out there,0,negative,Disappointment,negative,Electronics,13,12,medium,0,1,0,en,negative,positive,0.2263,0.147,0.853,0.0
205,I guess The tracking looked like it visited a swamp Just putting it out there ??,i guess the tracking looked like it visited a swamp just putting it out there,0,negative,Sarcasm,negative,Clothing,16,15,long,3,1,0,en,negative,positive,0.3612,0.172,0.828,0.0
206,If im being real The delivery was left near the next town over Take it or leave it smh,if im being real the delivery was left near the next town over take it or leave it,0,negative,Frustration,negative,Clothing,19,18,long,1,1,0,en,negative,negative,-0.0516,0.0,0.934,0.066
207,honestly the carrier arrived looking like another state lol,honestly the carrier arrived looking like another state,0,negative,Sarcasm,negative,Sports & Outdoors,9,8,medium,4,1,0,en,negative,positive,0.6705,0.478,0.522,0.0
208,honestly the tracking went to the next town over oh well wow,honestly the tracking went to the next town over oh well,0,negative,Disappointment,negative,Automotive,12,11,medium,0,1,0,en,negative,positive,0.6249,0.362,0.638,0.0
210,First off The delivery went to another state tbh,first off the delivery went to another state,0,negative,Disappointment,negative,Automotive,9,8,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
211,The  carrier went to an accordion Take it or leave it tbh,the carrier went to an accordion take it or leave it,0,negative,Disappointment,negative,Clothing,12,11,medium,1,1,0,en,negative,negative,-0.0516,0.0,0.893,0.107
212,ok so my shipment was left near the neighbor's trash smh,ok so my shipment was left near the neighbor's trash,0,negative,Disappointment,negative,Clothing,11,10,medium,0,1,0,en,negative,positive,0.296,0.196,0.804,0.0
213,my shipment got tossed into a swamp anyway ??,my shipment got tossed into a swamp,0,negative,Disappointment,negative,Clothing,9,7,short,4,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
215,So The tracking was left near the next town over tbh,so the tracking was left near the next town over,0,negative,Disappointment,negative,Automotive,11,10,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
216,bruh the package looked like it visited a warzone fascinating,the package looked like it visited a warzone,0,negative,Disappointment,negative,Automotive,10,8,medium,3,1,0,en,negative,positive,0.3612,0.294,0.706,0.0
217,the box looked like it visited a swamp tbh,the box looked like it visited a swamp,0,negative,Sarcasm,negative,Automotive,9,8,medium,1,1,0,en,negative,positive,0.3612,0.294,0.706,0.0
218,look the delivery enedd up in a puddle smh,look the delivery enedd up in a puddle,0,negative,Disappointment,negative,Automotive,9,8,medium,8,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
219,The guy arrived looking like an accordion Cheers ok,the guy arrived looking like an accordion ok,0,negative,Frustration,negative,Electronics,9,8,medium,0,1,0,en,negative,positive,0.5719,0.439,0.561,0.0
220,the box got tossed into the neighbor's trash !!,the box got tossed into the neighbor's trash,0,negative,Disappointment,negative,Clothing,9,8,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
221,honestly the guy was left near the neighbor's trash take it or leave it tbh,honestly the guy was left near the neighbor's trash take it or leave it,0,negative,Frustration,negative,Electronics,15,14,medium,0,1,0,en,negative,positive,0.4215,0.185,0.741,0.074
222,The box got tossed into a puddel lol,the box got tossed into a puddel,0,negative,Frustration,negative,Home & Kitchen,8,7,short,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
223,Listen  The box spent a week in a warzone Cheers hmm,listen the box spent a week in a warzone,0,negative,Frustration,negative,Clothing,11,9,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
224,wow the box got tossed into another state,the box got tossed into another state,0,negative,Disappointment,negative,Clothing,8,7,short,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
225,The guy ended up in a swamp Fascinatign !!,the guy ended up in a swamp fascinatign,0,negative,Disappointment,negative,Electronics,9,8,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
226,If im being real The delivery ended up in an accordion,if im being real the delivery ended up in an accordion,0,negative,Disappointment,negative,Electronics,11,11,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
227,The package arrived looking like a swamp Make of that what you will ok,the package arrived looking like a swamp make of that what you will ok,0,negative,Frustration,negative,Sports & Outdoors,14,14,medium,2,1,0,en,negative,positive,0.5719,0.299,0.701,0.0
228,Honestly The tracking went to an accordion Yup .,honestly the tracking went to an accordion,0,negative,Sarcasm,negative,Sports & Outdoors,9,7,short,4,1,0,en,negative,positive,0.4588,0.333,0.667,0.0
229,right so the delivery looked like it visited the next town over anyway !!,right so the delivery looked like it visited the next town over,0,negative,Disappointment,negative,Clothing,14,12,medium,5,1,0,en,negative,positive,0.3612,0.185,0.815,0.0
230,Honestly The box ended up in a warzone ??,honestly the box ended up in a warzone,0,negative,Frustration,negative,Clothing,9,8,medium,3,1,0,en,negative,positive,0.4588,0.333,0.667,0.0
231,Look My shipment went to a warzone smh,look my shipment went to a warzone,0,negative,Frustration,negative,Sports & Outdoors,8,7,short,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
233,So My shipment arrived looking like a swamp,so my shipment arrived looking like a swamp,0,negative,Disappointment,negative,Automotive,8,8,medium,0,1,0,en,negative,positive,0.3612,0.294,0.706,0.0
234,so the carrier arrived looking like a puddle wow,so the carrier arrived looking like a puddle,0,negative,Frustration,negative,Clothing,9,8,medium,0,1,0,en,negative,positive,0.3612,0.294,0.706,0.0
235,If im being real Teh box looked like it visited a swamp Yup !!,if im being real teh box looked like it visited a swamp,0,negative,Sarcasm,negative,Sports & Outdoors,14,12,medium,1,1,0,en,negative,positive,0.3612,0.2,0.8,0.0
236,so the package looked like it visited a puddle,so the package looked like it visited a puddle,0,negative,Frustration,negative,Automotive,9,9,medium,0,1,0,en,negative,positive,0.3612,0.263,0.737,0.0
237,My shipment got tossed into a warzone tbh,my shipment got tossed into a warzone,0,negative,Disappointment,negative,Electronics,8,7,short,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
238,Honestly The carrier was left near a swamp ok,honestly the carrier was left near a swamp ok,0,negative,Disappointment,negative,Home & Kitchen,9,9,medium,3,1,0,en,negative,positive,0.6369,0.464,0.536,0.0
239,bruh the box arrived looking like a warzone take it or leave it .,the box arrived looking like a warzone take it or leave it,0,negative,Sarcasm,negative,Automotive,14,12,medium,2,1,0,en,negative,positive,0.3182,0.197,0.709,0.094
240,If im being real The box looked like it visited the netx town over Anyway hmm,if im being real the box looked like it visited the netx town over,0,negative,Sarcasm,negative,Automotive,16,14,medium,0,1,0,en,negative,positive,0.3612,0.161,0.839,0.0
241,well the package got tossed into the next town over take it or leave it ??,well the package got tossed into the next town over take it or leave it,0,negative,Sarcasm,negative,Home & Kitchen,16,15,long,0,1,0,en,negative,positive,0.2263,0.129,0.798,0.074
